"ID","trajectory_uuid","head_uuid","uuid","area","col_centroid","convex_area","label","major_axis_length","max_col","max_row","min_col","min_row","minor_axis_length","orientation","perimeter","row_centroid","passtime","Δt","Δx","scaled_distance","relative_error_area","relative_error_convex_area","relative_error_major_axis_length","relative_error_minor_axis_length","shape_difference","scaled_shape_difference","psi_s_correlation","psi_s_correlation_score","w","satellite","dt_seconds","dx_meters","dxdt_mps"
5,"0l1WKvZ4TgLj",NA,"qD5PieHstBOq",327,332.3608562691131,363.0,671,27.606147309226234,341,235,322,209,16.71040372494349,0.2059017627516912,79.25483399593904,222.59327217125383,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
5,"0l1WKvZ4TgLj","qD5PieHstBOq","mQoGMHIcAT9T",320,417.09375,341.0,666,29.503436806755793,427,231,409,204,14.426327853607367,0.3522531300635001,79.25483399593904,218.278125,2025-12-10T03:01:00,82860000 milliseconds,21210.675046894645,0.3399419031476023,0.021638330757341576,0.0625,0.06644382118687521,0.14671262881744165,94.0,0.294,0.996,0.0040000000000000036,0.9352366839092607,"aqua",82860.0,21210.675046894645,0.25598207877015017
6,"0pJ6DUMhBUVy",NA,"tRLUBzWLXJ98",674,517.9955489614243,698.0,938,39.444773503965756,538,1200,502,1177,23.325682042372044,1.3365180832275674,112.18376618407356,1190.6884272997033,2025-12-10T08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
6,"0pJ6DUMhBUVy","tRLUBzWLXJ98","MogfN9kOi2AK",611,507.12111292962356,698.0,738,39.412071384789655,526,1200,491,1174,22.654319326664226,1.2378737961224333,118.08326112068522,1190.6006546644844,2025-12-11T03:40:00,67260000 milliseconds,2718.697563232486,0.05362851490743636,0.0980544747081712,0.0,0.0008294047072827717,0.029202379109102238,153.0,0.25,0.991,0.009000000000000008,0.44071477343199256,"aqua",67260.0,2718.697563232486,0.04042071904895162
6,"0pJ6DUMhBUVy","MogfN9kOi2AK","bMmHhC1D2NL7",622,638.1752411575562,726.0,701,40.69593385603401,651,1194,624,1157,23.018356841123307,0.40558163765232325,129.0538238691624,1172.998392282958,2025-12-12T02:40:00,82800000 milliseconds,33057.73752706346,0.5301962714845784,0.017842660178426603,0.03932584269662921,0.032053287742835675,0.01594115103401071,195.0,0.314,0.984,0.016000000000000014,0.9653592131364805,"aqua",82800.0,33057.73752706346,0.3992480377664669
7,"0tdPZ5O1uxUw",NA,"g7bFyTWl43qJ",1167,647.6906598114824,1203.0,706,42.933060115961894,669,147,629,105,35.56115592362205,0.6267546379798059,137.78174593052023,127.47472150814053,2025-12-12T02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
7,"0tdPZ5O1uxUw","g7bFyTWl43qJ","6egMMC4ufLiX",1159,649.8740293356342,1236.0,698,47.73485490856766,677,145,628,109,32.575214644107255,1.2388903988289683,151.1959594928933,127.59016393442623,2025-12-12T08:40:00,21600000 milliseconds,546.6048294232694,0.03322825710779753,0.006878761822871883,0.02706027060270603,0.10592048557213823,0.08764603264409851,211.0,0.182,0.976,0.02400000000000002,0.4667338077496122,"terra",21600.0,546.6048294232694,0.025305779139966175
8,"15LZZEh92VEd",NA,"YzCHbwIOszD7",369,335.86720867208675,397.0,681,25.592693408138217,346,748,324,722,20.210510958510564,0.08633768810797846,83.94112549695427,733.1924119241193,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
8,"15LZZEh92VEd","YzCHbwIOszD7","QUlpqLMeZMfU",389,319.4601542416452,408.0,609,29.283394967826386,330,748,311,721,17.82574160102174,-0.2755112119072001,82.18376618407356,734.1413881748072,2025-12-10T08:59:00,104340000 milliseconds,4108.6189209988825,0.05233576104705283,0.052770448548812667,0.02732919254658385,0.13451037305729954,0.12539454846432685,104.0,0.267,0.991,0.009000000000000008,0.6683403236640758,"terra",104340.0,4108.6189209988825,0.03937721795091894
8,"15LZZEh92VEd","QUlpqLMeZMfU","IMTfaqANSKPO",392,319.31632653061223,406.0,506,31.617380609972702,327,741,310,709,16.550181479496604,0.1856796003472371,86.18376618407356,725.6275510204082,2025-12-11T03:40:00,67260000 milliseconds,2128.7629844302382,0.04199157677148117,0.0076824583866837385,0.004914004914004914,0.07664879864016554,0.07421241422593394,121.0,0.309,0.984,0.016000000000000014,0.5304492529382693,"aqua",67260.0,2128.7629844302382,0.031649761885671104
8,"15LZZEh92VEd","IMTfaqANSKPO","zYEypb5vijwF",413,355.6077481840194,439.0,356,31.385711730920715,367,740,346,709,18.020445743547956,-0.32773874953473614,90.66904755831213,723.4648910411622,2025-12-12T02:40:00,82800000 milliseconds,9088.950653854457,0.14577306581963845,0.05217391304347826,0.07810650887573964,0.007354206609367277,0.08505858193231061,106.0,0.257,0.989,0.01100000000000001,0.6364662762805342,"aqua",82800.0,9088.950653854457,0.10976993543302485
9,"1DJZCnERozGp",NA,"Bn1AubOvNXyn",411,387.9075425790754,478.0,789,35.67627174406143,397,137,379,104,16.97271930748952,-0.12458785899562888,97.49747468305833,120.08029197080292,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
9,"1DJZCnERozGp","Bn1AubOvNXyn","b5gOkPzNKSBt",490,434.3061224489796,576.0,671,38.894078892947356,443,40,423,1,18.954753503549117,0.0921394622789575,115.53300858899107,17.15714285714286,2025-12-11T03:40:00,171600000 milliseconds,28224.549196374,0.21887979213938735,0.1753607103218646,0.1859582542694497,0.0863025886668943,0.11033529725200275,147.0,0.3,0.951,0.049000000000000044,1.1258366426495987,"aqua",171600.0,28224.549196374,0.1644787249205944
10,"1EgXhv7uYRiS",NA,"2e41zOx564Cq",656,381.0884146341463,681.0,766,38.69821648902633,395,708,368,672,22.19347144353024,-0.4116327833366429,108.5685424949238,689.108231707317,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
10,"1EgXhv7uYRiS","2e41zOx564Cq","V1iFv0i6V6hK",626,394.3514376996805,647.0,505,39.14731405040061,408,717,383,681,20.887712853802903,-0.4490501799905472,104.9116882454314,697.6357827476038,2025-12-09T09:58:00,21480000 milliseconds,3941.9768801769033,0.240952132040153,0.046801872074883,0.05120481927710843,0.011538172025093286,0.06061850949664663,57.0,0.091,0.995,0.0050000000000000044,0.5071155049138844,"terra",21480.0,3941.9768801769033,0.18351847673076832
10,"1EgXhv7uYRiS","V1iFv0i6V6hK","DIShUutyDhs6",670,386.12388059701493,688.0,729,40.21702849043147,399,700,374,663,21.531026949871848,-0.4310806849693665,107.74011537017762,680.9895522388059,2025-12-10T08:59:00,82860000 milliseconds,4642.1283240399025,0.07439904357784922,0.06790123456790123,0.06142322097378277,0.02695705415767796,0.030331598677677568,67.0,0.1,0.993,0.007000000000000006,0.3680121519548888,"terra",82860.0,4642.1283240399025,0.05602375481583276
10,"1EgXhv7uYRiS","DIShUutyDhs6","uktZX3Fiepb2",666,407.3993993993994,692.0,627,37.43597607702167,423,691,394,656,23.17729300313196,-0.47966179529571723,107.1543289325507,671.8843843843844,2025-12-11T03:40:00,67260000 milliseconds,5785.497936477713,0.1141236401317233,0.005988023952095809,0.005797101449275362,0.07162768340776923,0.07364472898962092,91.0,0.137,0.997,0.0030000000000000027,0.41118117793048464,"aqua",67260.0,5785.497936477713,0.08601691847275815
11,"1GAcMoxzkf3t",NA,"QbCsTF2UsGTB",839,1067.2669845053636,880.0,1812,38.82618115465421,1086,608,1049,575,29.06307739260264,-1.269141213886256,123.98275605729688,589.7759237187128,2025-12-10T03:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
11,"1GAcMoxzkf3t","QbCsTF2UsGTB","M0Zyb89vavah",774,923.015503875969,840.0,1018,37.49206445497579,940,490,906,453,28.078597053664488,0.6598653125501772,122.12489168102785,469.2002583979328,2025-12-12T02:40:00,171540000 milliseconds,47001.9818274462,0.36462497053990306,0.08059516429014259,0.046511627906976744,0.03496193312677713,0.03445752503678914,230.0,0.297,0.983,0.017000000000000015,0.8751512209005885,"aqua",171540.0,47001.9818274462,0.27400012724406086
12,"1IhNX6WVeRWF",NA,"Vdrv7xjCNp3u",312,566.4198717948718,343.0,1042,27.047623630981878,580,797,553,778,15.54999848951494,1.3733010173683773,81.66904755831213,786.5608974358975,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
12,"1IhNX6WVeRWF","Vdrv7xjCNp3u","mibc8xYvbMcP",301,571.485049833887,315.0,1007,28.426462857199013,586,789,558,774,13.8833884262299,1.419627507718705,77.01219330881976,780.9634551495017,2025-12-10T08:59:00,104340000 milliseconds,1887.2497966030792,0.024039867481091385,0.03588907014681892,0.0851063829787234,0.049711110664649,0.11324623075528681,48.0,0.159,0.99,0.010000000000000009,0.47699266202656954,"terra",104340.0,1887.2497966030792,0.01808750044664634
13,"1dBhQTLHgCFT",NA,"PjyqhoJpwRfb",360,783.55,445.0,1422,26.55116276173529,794,90,768,64,22.10498134910512,0.830072224680535,104.39696961966999,75.69166666666666,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
13,"1dBhQTLHgCFT","PjyqhoJpwRfb","QcQ2tfuTmLk9",426,869.7816901408451,452.0,1427,24.786664952361164,883,40,858,15,23.270607474038922,-0.8343357902017665,86.66904755831214,28.2981220657277,2025-12-10T03:01:00,82860000 milliseconds,24599.355243567756,0.39425202730295306,0.16793893129770993,0.01560758082497213,0.0687406494564096,0.05137679334485102,151.0,0.354,0.948,0.052000000000000046,1.1039159822268958,"aqua",82860.0,24599.355243567756,0.2968785329901974
14,"1imLAyvfeLhT",NA,"J9G0ZSfdqzJA",951,181.56361724500525,1046.0,358,46.61859023191142,197,577,167,530,27.57951355797659,-0.20620667576315913,144.61017305526642,552.1409043112513,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
14,"1imLAyvfeLhT","J9G0ZSfdqzJA","p88MfQpAhjoa",920,193.98695652173913,994.0,316,43.8698451002831,208,571,180,528,27.63325027471148,0.03929871477407961,142.02438661763952,549.6423913043478,2025-12-11T03:40:00,171600000 milliseconds,3168.0231023315714,0.024567841041733783,0.03313735970069481,0.050980392156862744,0.06075351223694667,0.0019465323959412012,191.0,0.208,0.987,0.013000000000000012,0.3923856375321792,"aqua",171600.0,3168.0231023315714,0.018461673090510323
14,"1imLAyvfeLhT","p88MfQpAhjoa","jHy8mRbqNwED",869,188.09436133486767,978.0,287,46.98491985175678,203,563,175,517,25.460164917096712,-0.14873517791712657,150.61017305526642,538.1933256616801,2025-12-11T09:38:00,21480000 milliseconds,3219.120436222209,0.1967677528253184,0.05701509223029626,0.016227180527383367,0.06857262253923728,0.08185894050191192,187.0,0.215,0.976,0.02400000000000002,0.6594415886241473,"terra",21480.0,3219.120436222209,0.14986594209600598
15,"1mVUzs7STAAs",NA,"n5qLSwNhKUsc",557,1070.8761220825852,594.0,1936,45.609746633289824,1081,668,1063,624,16.451105527828663,-0.08182412841008442,115.25483399593904,644.3231597845602,2025-12-10T08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
15,"1mVUzs7STAAs","n5qLSwNhKUsc","sEXR0JfXTK4j",551,955.8675136116152,603.0,1075,40.70818889673319,965,539,946,500,18.196628315826548,-0.08465472204792207,104.91168824543142,519.7622504537205,2025-12-12T02:40:00,150060000 milliseconds,42383.959344717405,0.3757609765035454,0.010830324909747292,0.015037593984962405,0.11356985559164069,0.10075826580026272,151.0,0.274,0.963,0.03700000000000003,0.9269570167901585,"aqua",150060.0,42383.959344717405,0.2824467502646768
16,"1sdiftu2AQBH",NA,"ko6HvlkMrpuT",1562,1105.518565941101,1614.0,1975,51.83259899076872,1126,409,1082,357,39.50446249019726,0.5606586135326059,170.64570696119915,383.93790012804095,2025-12-10T08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
16,"1sdiftu2AQBH","ko6HvlkMrpuT","JmNcKToi21gs",1560,1122.5628205128205,1603.0,1084,48.13467651839384,1145,263,1100,215,41.84070387736652,-0.5669538453829378,157.4386001800126,236.59358974358975,2025-12-12T08:40:00,171660000 milliseconds,37081.71080244198,0.2874662646028294,0.0012812299807815502,0.006838669567920423,0.07398265989625673,0.05744020183357399,247.0,0.158,0.976,0.02400000000000002,0.6090090258813622,"terra",171660.0,37081.71080244198,0.21601835490179414
17,"20qYco9TEw1h",NA,"qqlpjIo7osQy",888,612.3490990990991,933.0,844,37.555632133258065,630,841,595,805,31.334066833410574,0.6595046370894148,135.1543289325507,825.0945945945946,2025-12-09T09:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
17,"20qYco9TEw1h","qqlpjIo7osQy","FDv8x5Bdh8W6",890,560.661797752809,930.0,794,40.06621241770767,576,750,545,710,29.448877618385634,-0.01791617533807812,122.32590180780451,732.2179775280899,2025-12-11T03:40:00,150120000 milliseconds,26572.59292741813,0.23548912555315604,0.0022497187851518562,0.00322061191626409,0.06468746778624104,0.06203020376941384,247.0,0.278,0.993,0.007000000000000006,0.6526771278102268,"aqua",150120.0,26572.59292741813,0.17700901230627583
17,"20qYco9TEw1h","FDv8x5Bdh8W6","3DcJ0LdzzNE1",907,553.2083792723264,957.0,866,43.075508745729024,572,748,541,707,28.394941954516714,0.26460222409597456,130.5685424949238,728.4410143329658,2025-12-11T09:38:00,21480000 milliseconds,2088.9425857135493,0.1276859771218551,0.018920422927100722,0.028616852146263912,0.07238956052174579,0.036440735471854946,165.0,0.182,0.987,0.013000000000000012,0.47905354818882045,"terra",21480.0,2088.9425857135493,0.09725058592707399
18,"25LiFy0qRBnD",NA,"xzup0B8lo9nU",739,852.6481732070365,758.0,1327,32.69044233807066,867,625,836,593,29.118364643485116,0.7561914859369994,108.32590180780451,607.8349120433018,2025-12-11T09:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
18,"25LiFy0qRBnD","xzup0B8lo9nU","nd41vvqWcbou",712,858.3356741573034,751.0,854,34.375830687741306,877,638,841,608,27.2764229555837,-1.4316336902304045,125.22539674441619,622.4002808988764,2025-12-12T08:40:00,82920000 milliseconds,3909.1050522964265,0.06260578238783515,0.037215713301171606,0.00927766732935719,0.05026038494854146,0.06532311819299513,100.0,0.14,0.974,0.026000000000000023,0.39068266615990055,"terra",82920.0,3909.1050522964265,0.0471430903557215
19,"28WpSu0rIZoy",NA,"WzNdipr90Kgs",384,594.5703125,428.0,1043,24.44691951627013,606,690,581,669,21.098426258248104,-1.2698829379436916,87.32590180780451,679.7447916666666,2025-12-10T08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terra",NaN,NaN,NaN
19,"28WpSu0rIZoy","WzNdipr90Kgs","8kSczWXDxsRV",389,612.5578406169666,403.0,947,23.62151716726715,623,676,601,655,21.87301083226826,-0.7164905300904363,78.5269119345812,665.0591259640103,2025-12-11T09:38:00,88740000 milliseconds,5805.277474466881,0.08689884700945859,0.0129366106080207,0.06016847172081829,0.03434279980591364,0.0360511365905007,115.0,0.296,0.991,0.009000000000000008,0.5353978657347119,"terra",88740.0,5805.277474466881,0.0654189483261988
20,"29IA38bgSm0Y",NA,"MyoVbRpEVw5h",551,846.8076225045372,610.0,1552,32.215030251460064,861,1004,832,978,23.233744138454846,-1.1366885906237523,111.36143571373725,991.4791288566244,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
20,"29IA38bgSm0Y","MyoVbRpEVw5h","KlHy0pLPtLJh",596,815.1006711409397,627.0,1061,33.94921525359655,829,1076,801,1045,22.83606812267693,0.6516378629032284,102.5685424949238,1059.8255033557048,2025-12-11T03:40:00,171600000 milliseconds,18835.733447264025,0.14607005387564193,0.07846556233653008,0.0274858528698464,0.05242060840862908,0.01726406061842915,162.0,0.272,0.975,0.025000000000000022,0.6187061381090766,"aqua",171600.0,18835.733447264025,0.10976534642927753
21,"2AAwxKVv5kP7",NA,"Yw5Tm7Ppz9Ar",532,1045.2781954887218,550.0,1908,29.222498191369272,1058,941,1031,915,23.79256347239824,0.7480294959538542,94.5685424949238,927.9699248120301,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
21,"2AAwxKVv5kP7","Yw5Tm7Ppz9Ar","jZpNbgbtJ0Oi",471,1064.5159235668789,483.0,1558,27.776213168458398,1076,957,1052,932,22.148093172385728,0.6917277057953178,87.25483399593904,944.2250530785562,2025-12-09T09:58:00,21480000 milliseconds,6296.42446438021,0.3848670210501351,0.12163509471585245,0.12971926427879962,0.05074799020562444,0.07159106639365903,70.0,0.149,0.989,0.01100000000000001,0.9185604366440708,"terra",21480.0,6296.42446438021,0.2931296305577379
22,"2CItKthHqVJD",NA,"DoOGJaXs82qe",324,1133.108024691358,356.0,2070,31.367165178149953,1141,60,1122,30,14.58029042306027,0.38988515319095346,83.25483399593904,43.91358024691358,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
22,"2CItKthHqVJD","DoOGJaXs82qe","TpcIn5B3A5iZ",308,1133.3311688311687,329.0,2040,25.603361829357855,1146,97,1121,79,15.947612836790794,-1.1278478589452474,77.59797974644667,87.37987012987013,2025-12-10T08:59:00,104340000 milliseconds,10866.715664979985,0.1384206823129735,0.05063291139240506,0.07883211678832117,0.2023433396721965,0.08957853424075583,114.0,0.37,0.977,0.02300000000000002,0.952807584406652,"terra",104340.0,10866.715664979985,0.10414716949377023
22,"2CItKthHqVJD","TpcIn5B3A5iZ","Q99vr44Rc72x",326,1142.2668711656443,330.0,1128,25.79702516640671,1150,205,1133,180,16.584769346468114,0.2389265122131804,73.35533905932738,191.6073619631902,2025-12-12T08:40:00,171660000 milliseconds,26152.457855423396,0.20274008958039766,0.056782334384858045,0.0030349013657056147,0.007535481671171529,0.03917060276054418,72.0,0.221,0.988,0.01200000000000001,0.5422634097626771,"terra",171660.0,26152.457855423396,0.15235033120950364
23,"2DL5OlLHE4wp",NA,"0fMvrigQGXYK",509,908.0019646365422,529.0,1660,28.926329956239165,920,1200,893,1178,23.37924967343007,1.15154359271757,90.52691193458118,1189.0117878192534,2025-12-09T04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
23,"2DL5OlLHE4wp","0fMvrigQGXYK","dBVDRn5GJc6u",453,888.3421633554084,468.0,1465,26.231475961345208,900,1195,875,1171,22.712983758644608,1.1840613914308362,86.84062043356595,1181.6313465783664,2025-12-10T03:01:00,82860000 milliseconds,5249.873208729996,0.08413932540636263,0.11642411642411643,0.12236710130391174,0.0977143289173087,0.028910116311344602,68.0,0.15,0.978,0.02200000000000002,0.6215549883630441,"aqua",82860.0,5249.873208729996,0.06335835395522563
23,"2DL5OlLHE4wp","dBVDRn5GJc6u","PNmRfxscJBUU",469,902.7462686567164,496.0,1623,27.45688870624164,915,1195,889,1171,22.774387063937773,1.2825035978527832,87.94112549695427,1181.4733475479745,2025-12-10T08:59:00,21480000 milliseconds,3601.2429557790824,0.22012487504762118,0.03470715835140998,0.058091286307053944,0.04564909929678848,0.0026997957535361172,62.0,0.132,0.985,0.015000000000000013,0.5082722147564098,"terra",21480.0,3601.2429557790824,0.16765563108841167
23,"2DL5OlLHE4wp","PNmRfxscJBUU","Qj77nfZ29D7G",478,930.6359832635983,515.0,1035,28.661450907933926,941,1163,918,1134,22.677439545217958,-0.059959362620387695,95.7401153701776,1149.0690376569037,2025-12-12T02:40:00,150060000 milliseconds,10688.415108102648,0.09475965342526396,0.01900739176346357,0.03758654797230465,0.04292935999082956,0.00426594598951879,123.0,0.257,0.991,0.009000000000000008,0.46454889914138053,"aqua",150060.0,10688.415108102648,0.0712276096768136
24,"2MePgWTdMiQ3",NA,"od8w1MPg7i2i",650,765.5723076923077,664.0,1195,43.598676258482584,782,558,748,526,19.39184239789892,-0.9110495169616047,109.39696961966997,542.6415384615385,2025-12-10T03:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aqua",NaN,NaN,NaN
